wav_filename,wav_filesize,transcript
common_voice_ar_19068320.wav,90668,لنذهب باكراً
common_voice_ar_19068333.wav,98348,مَن أكل الخبز ؟
common_voice_ar_19068337.wav,96044,مع من تريد أن تتحدث ؟
common_voice_ar_19068336.wav,152108,سمعت صوت اصطدام حوالي العاشرة ليلة الأمس
common_voice_ar_19068344.wav,98348,هل لديها بيانو ؟
common_voice_ar_19068346.wav,115244,كنت مشغولا جدا الأسبوع الماضي
common_voice_ar_19083190.wav,84524,اعمل كالنحلة
common_voice_ar_19083191.wav,106028,عليك الرحيل
common_voice_ar_19083202.wav,117548,جئت إلى هنا من قبل
common_voice_ar_19083192.wav,265004,أليس في بلاد العجائب هو كتاب مشهور للأطفال لويس كارول
common_voice_ar_19083204.wav,109868,أيمكنني أن أستخدم قلمك ؟
common_voice_ar_19083205.wav,94508,إنك فتى لطيف
common_voice_ar_19083209.wav,98348,اقعد مستقيم الظهر
common_voice_ar_19083210.wav,122924,عدّل رئيس القسم خطّته
common_voice_ar_19083213.wav,79148,سلم عليه
common_voice_ar_19083212.wav,152108,وصلت أسعار الأسهم ذروتها في يوليو الماضي
common_voice_ar_19083214.wav,165164,كم الساعة الآن ؟   إنها الثالثة وعشرون دقيقة
common_voice_ar_19083222.wav,86828,كنت جائعاً
common_voice_ar_19083223.wav,125228,هطل الكثير من الثلج السنة الماضية
common_voice_ar_19083221.wav,172844,يبلغ عدد سكان اليابان حوالي مئة و عشرون مليون نسمة
common_voice_ar_19083224.wav,122924,لنغني هذه الأغنية بالإنجليزية
common_voice_ar_19083245.wav,90668,ذهب إلى الدكان
common_voice_ar_19083227.wav,106028,أحتاج طابعاً بريدياً
common_voice_ar_19083229.wav,155948,أحتاج لمزيد من الوقت لأنهي واجبي المدرسي
common_voice_ar_19083225.wav,194348,من الأفضل لك أن تسرع إذا أردت أن تصل إلى المنزل قبل حلول الليل
common_voice_ar_19083247.wav,136748,أحدهما مغربي والآخر فلسطيني
common_voice_ar_19083254.wav,148268,استونيا لديها نشيد وطني الخاص بها
common_voice_ar_19083248.wav,222764,قفا نبك من ذكرى حبيب ومنزل بسقط اللوى بين الدّهول فحومل
common_voice_ar_19083251.wav,109868,هل سبق أن زرت بريطانيا ؟
common_voice_ar_19083260.wav,129068,هل أنهيت قراءة تلك الرواية ؟
common_voice_ar_19083266.wav,125228,لا تحشر أنفك في ما لا يعنيك
common_voice_ar_19083264.wav,113708,من شب على شئ شاب عليه
common_voice_ar_19083267.wav,117548,إلى كم ساعة من النوم تحتاج ؟
common_voice_ar_19083268.wav,157484,اطمأن والدا توم عندما سمعا بأنه بخير
common_voice_ar_19083269.wav,99884,كاد الولد أن يغرق
common_voice_ar_19083270.wav,82988,خيبت أملي
common_voice_ar_19083274.wav,119084,من فضلك أغلق الباب خلفك
common_voice_ar_19083275.wav,80684,و العكس صحيح
common_voice_ar_19083281.wav,96044,هناك كلب ينبح
common_voice_ar_19083273.wav,103724,سأوصلك إلى المنزل بالسيارة
common_voice_ar_19083282.wav,94508,قاس الطبيب نبضه
common_voice_ar_19083283.wav,88364,لا تلمس العشب
common_voice_ar_19083286.wav,84524,دقيقة من فضلك
common_voice_ar_19083288.wav,107564,وقع الرجل العجوز على الأرض
common_voice_ar_19083289.wav,109868,تبدو جميلة في هذا الرداء
common_voice_ar_19083292.wav,103724,لا يمكنه الغناء جيدا
common_voice_ar_19083284.wav,251948,يستخدم بعض البريطانيين الكلمة في بعض الأحيان ، رغم أنها قد تبدو قديمة الطراز
common_voice_ar_19083293.wav,102188,أيمكنك أن تبحث عنها ؟
common_voice_ar_19083294.wav,130604,المسلمون يدفنون موتاهم في المقبرة
common_voice_ar_19083296.wav,84524,تبدو شاحباً
common_voice_ar_19083297.wav,144428,أبي يعطي أمي كل راتبه الشهري
common_voice_ar_19083301.wav,130604,يمكنك أنت تقول أي شيء تريد
common_voice_ar_19083303.wav,90668,عليك أن تقابله
common_voice_ar_19083305.wav,76844,هنا المشكلة
common_voice_ar_19083313.wav,132908,إذا كنت غنياً لما أعطيته فلساً
common_voice_ar_19083321.wav,94508,دامت الحرب سنتين
common_voice_ar_19083314.wav,122924,من الممكن أن يكون ما تقوله صحيح
common_voice_ar_19083323.wav,98348,صفق الجمهور للممثلة
common_voice_ar_19083332.wav,80684,أنجحت في الإختبار ؟
common_voice_ar_19083327.wav,90668,لم أقصد أن أفعل ذلك
common_voice_ar_19083330.wav,76844,أحب ذلك الكلب
common_voice_ar_19083334.wav,99884,النجدة ساعدني
common_voice_ar_19083336.wav,106028,يا له من يوم حار
common_voice_ar_19083368.wav,107564,لا تتكلم باليابانية
common_voice_ar_19083369.wav,94508,متى وصلت ؟
common_voice_ar_19083335.wav,86828,زوجي طباخ ماهر
common_voice_ar_19083373.wav,102188,ما الذي حصل البارحة ؟
common_voice_ar_19087693.wav,90668,سأصبح طبيبًا
common_voice_ar_19087690.wav,130604,هذا الكتاب لا يستحق أن يُقرأ
common_voice_ar_19087694.wav,103724,ما الذي أيقظك ؟
common_voice_ar_19087687.wav,215084,ارجوك لا تمشي بسرعة هكذا ، لا استطيع مجاراة سرعتك في المشي
common_voice_ar_19088146.wav,148268,هل لك أن تصبّ لي كأساً من القهوة من فضلك ؟
common_voice_ar_19103341.wav,113708,إنه غير مهتم بالسياسة
common_voice_ar_19087695.wav,88364,هل ستمطر غداً ؟
common_voice_ar_19088145.wav,138284,لا أستطيع أن أعيش ذلك النوع من الحياة
common_voice_ar_19103342.wav,117548,أين تقع مدرستك ؟
common_voice_ar_19103352.wav,136748,قال إنه قد كان سعيدا جدا
common_voice_ar_19103343.wav,84524,يلعب بمهارة
common_voice_ar_19103353.wav,75308,متى الحفلة ؟
common_voice_ar_19103368.wav,103724,إنك شجاع للغاية
common_voice_ar_19103575.wav,117548,يبدو أننا وقعنا في الفخ
common_voice_ar_19103577.wav,109868,سأبقى هناك حتى الساعة السادسة
common_voice_ar_19103596.wav,117548,ارتكبت نفس الخطأ مرّة أخرى
common_voice_ar_19103579.wav,90668,لا يمكنني إيجاد تيم
common_voice_ar_19103598.wav,79148,أنا ذاهب
common_voice_ar_19103603.wav,65324,غضب
common_voice_ar_19103621.wav,94508,مكعب سكر واحد من فضلك
common_voice_ar_19103624.wav,113708,أقرأ على الأقل كتاباً واحداً في الشهر
common_voice_ar_19103637.wav,117548,ليس بالضرورة
common_voice_ar_19103678.wav,88364,إنها بعيدة جداً
common_voice_ar_19103639.wav,111404,القلعة خلابة
common_voice_ar_19103679.wav,142124,لم يجرب أبي السفر إلى الخارج قط
common_voice_ar_19103756.wav,99884,هل تحدثني ؟
common_voice_ar_19103752.wav,102188,من كسر هذا القلم ؟
common_voice_ar_19103753.wav,103724,يأكل البقر العشب
common_voice_ar_19103784.wav,130604,لم يفهم معنى الجملة
common_voice_ar_19126774.wav,94508,أحب هذه الصورة
common_voice_ar_19126777.wav,107564,نساء فرنسا جميلات
common_voice_ar_19126776.wav,96044,طلب مني النصيحة
common_voice_ar_19126778.wav,92204,هل هذا الكتاب لك ؟
common_voice_ar_19263028.wav,106028,أقفل الباب
common_voice_ar_19263029.wav,106028,أبقَوْ حبهما سراً
common_voice_ar_19263030.wav,121388,نصحته بألا يكثر من السكر
common_voice_ar_19263031.wav,109868,أرى قطتك في الحديقة
common_voice_ar_19263032.wav,98348,سأذهب إلى أمريكا غداً
common_voice_ar_19263038.wav,113708,اقفز بأعلى ما يمكنك
common_voice_ar_19263041.wav,111404,كوكب الأرض كوكبٌ جميل
common_voice_ar_19263039.wav,148268,لماذا هو غاضب بسبب شيء مثل ذلك ؟
common_voice_ar_19263040.wav,152108,لدينا كلبان أحدهما أسود والآخر أبيض
common_voice_ar_19263042.wav,106028,لا يمكن أن يحصل ذلك
common_voice_ar_19263049.wav,79148,من قادم معي ؟
common_voice_ar_19263048.wav,115244,لم أدرس على الإطلاق بالأمس
common_voice_ar_19263050.wav,134444,ستبدأ المسرحية في الساعة الثامنة
common_voice_ar_19263051.wav,107564,أقبل ولكن بشرط واحد
common_voice_ar_19263052.wav,98348,هناك تفاحة واحدة على المكتب
common_voice_ar_19263053.wav,121388,كم يبعد المتحف عن هنا ؟
common_voice_ar_19263054.wav,132908,لمَ هو غاضب على شيء مثل هذا ؟
common_voice_ar_19263063.wav,132908,مرحباً يا ميمي كيف حالك ؟
common_voice_ar_19263055.wav,82988,اتصلت بي فتاة
common_voice_ar_19263064.wav,98348,يصنع الخبز من القمح
common_voice_ar_19263066.wav,99884,ما إنطباعك عن أمريكا ؟
common_voice_ar_19263065.wav,98348,عيناي تؤلمانني
common_voice_ar_19263067.wav,102188,إرفع صوت الموسيقى
common_voice_ar_19263079.wav,96044,اخلع نعلَيْك
common_voice_ar_19263080.wav,63788,حذاءك هنا
common_voice_ar_19263106.wav,102188,كتبت رسالة إلى أمي
common_voice_ar_19263105.wav,115244,طلّقت زوجها
common_voice_ar_19263107.wav,98348,لا تدع الفرصة تفوتك
common_voice_ar_19263108.wav,65324,هما في نفس العمر
common_voice_ar_19263120.wav,80684,الحياة حلوة
common_voice_ar_19263109.wav,98348,أخذ صورة للكوالا
common_voice_ar_19263121.wav,73004,ارتكبتُ خطأً هائلاً
common_voice_ar_19263123.wav,109868,عندما استيقظت ، كنت حزينًا
common_voice_ar_19263122.wav,103724,من الأفضل أن تغادر في الحال
common_voice_ar_19263124.wav,138284,ما أن رأى الشرطي حتى ركض هارباً
common_voice_ar_19263130.wav,115244,جميعنا متأكدون من براءته
common_voice_ar_19263131.wav,109868,اِرفع يدك اليسرى
common_voice_ar_19263132.wav,84524,عنده ثلاثة أولاد
common_voice_ar_19263133.wav,94508,ترجم ما تحته خط
common_voice_ar_19263135.wav,102188,الحساب ثلاثون يورو
common_voice_ar_19263165.wav,106028,قبّل ابنته على الجبين
common_voice_ar_19263166.wav,82988,بِتْنا في هاكوني
common_voice_ar_19263167.wav,106028,هذا الطالب نشيط جدًا
common_voice_ar_19263168.wav,96044,متى عيد ميلادك ؟
common_voice_ar_19263169.wav,111404,هل كانت قصتها حقيقية ؟
common_voice_ar_19263180.wav,106028,أنا معجب بشجاعتك
common_voice_ar_19263181.wav,96044,اصطاد الولد الطائر بالشبكة
common_voice_ar_19263182.wav,106028,بقي الرضيع يبكي طول الليل
common_voice_ar_19263183.wav,103724,ليس من الضروري أن تذهب
common_voice_ar_19263184.wav,79148,أنا نرويجي
common_voice_ar_19263225.wav,99884,لم يصل القطار بعد
common_voice_ar_19263227.wav,86828,إحمرّ وجهك
common_voice_ar_19263226.wav,134444,عليك ألّا تركض داخل مبنى المدرسة
common_voice_ar_19263228.wav,96044,تلك الإشاعة ليست صحيحة
common_voice_ar_19263229.wav,142124,وضع بعض النقود المعدنية في الصندوق
common_voice_ar_19263240.wav,80684,سوف أذهب
common_voice_ar_19263241.wav,113708,هناك صورة معلقة على الحائط
common_voice_ar_19263242.wav,98348,سويسرا بلد جميل
common_voice_ar_19263244.wav,75308,بالتّوفيق
common_voice_ar_19263243.wav,86828,أعيش في الطابق الأرضي
common_voice_ar_19263255.wav,132908,شارك في المظاهرة ما يقارب ألف شخص
common_voice_ar_19263256.wav,94508,خمسة وعشرون جرواً
common_voice_ar_19263257.wav,126764,من فضلك تعال بأسرع ما يمكن
common_voice_ar_19263258.wav,106028,أحب القصص المصورة
common_voice_ar_19263259.wav,76844,يا لك من ملاك
common_voice_ar_19263260.wav,96044,قضينا وقتاً ممتعاً
common_voice_ar_19263261.wav,90668,أراك غداً في المكتبة
common_voice_ar_19263263.wav,92204,لَخِّص التقرير في صفحة
common_voice_ar_19263264.wav,113708,دائماً ما تبقي غرفتها نظيفة
common_voice_ar_19263270.wav,102188,في النهاية ، دخل السجن
common_voice_ar_19263273.wav,115244,بإمكان بيتي العزف على البيانو
common_voice_ar_19263272.wav,130604,أقفلت النوافذ الستة جميعها
common_voice_ar_19263274.wav,99884,أخرجت قلماً من جيبها
common_voice_ar_19263290.wav,113708,ذاك المنزل صغير جداً
common_voice_ar_19263291.wav,80684,ماذا حدث ؟
common_voice_ar_19263292.wav,107564,كان من المفترض أن ترفض عرضه
common_voice_ar_19263293.wav,98348,الصبر مفتاح الفرج
common_voice_ar_19263294.wav,111404,من مالك تلك الحقيبة ؟
common_voice_ar_19263295.wav,109868,عمتي أكبر من أمي
common_voice_ar_19263296.wav,73004,أين أنت ؟
common_voice_ar_19263297.wav,88364,متى ستتزوج ؟
common_voice_ar_19263298.wav,153644,عادة ما يعاني كبار السن من مرض الزهايمر
common_voice_ar_19263299.wav,49964,ما الخطب ؟
common_voice_ar_19263310.wav,84524,أتأكل في صفك ؟
common_voice_ar_19263311.wav,107564,تعيش أختي قرب يوكوهاما
common_voice_ar_19263314.wav,76844,النهار يتبع الليل
common_voice_ar_19263313.wav,76844,إنه وقت الغداء
common_voice_ar_19263312.wav,107564,من دون نصائحك لكنت فشلت
common_voice_ar_19263324.wav,88364,متى حصل الحادث ؟
common_voice_ar_19263328.wav,88364,يمكنك المجيئ معي
common_voice_ar_19263326.wav,92204,لا تقلق بشأن ذلك
common_voice_ar_19263327.wav,102188,يغادر القطار في الساعة التاسعة
common_voice_ar_19263340.wav,117548,احرص على أن تتصل بي صباح الغد
common_voice_ar_19263343.wav,94508,أنا متعب جداً
common_voice_ar_19263342.wav,102188,جاء الطالب من لندن
common_voice_ar_19263341.wav,159788,لم يسمح لي أن أقود سيارته إطلاقاً
common_voice_ar_19263344.wav,102188,أشعر بألم في أسناني
common_voice_ar_19263345.wav,88364,هل أنجزت فرضك ؟
common_voice_ar_19263361.wav,73004,لا أوافقك الرأي
common_voice_ar_19263360.wav,115244,هذه التفاحة حمراء جداً
common_voice_ar_19263362.wav,92204,هل لك أن توصلني إلى البيت ؟
common_voice_ar_19263363.wav,65324,مِن أَيْن هُو ؟
common_voice_ar_19263364.wav,69164,أتريد شيئاً ؟
common_voice_ar_19263371.wav,126764,عدنا بالمرور من خلال هونج كونج
common_voice_ar_19263372.wav,90668,وصلتني رسالتك بالأمس
common_voice_ar_19263370.wav,169004,هناك القليل من التفاح على الشجرة ، أليس كذلك ؟
common_voice_ar_19263373.wav,94508,فقد توم وظيفته
common_voice_ar_19263375.wav,109868,ليس هناك أي غيوم في السماء
common_voice_ar_19263374.wav,119084,ما زلت لست متأكداً من الذهاب
common_voice_ar_19263376.wav,134444,أمامهم رأوا بصيصاً من نور الشمس
common_voice_ar_19263377.wav,161324,الدكتور باترسن نعم ، كان ذلك مريعاً
common_voice_ar_19263378.wav,73004,وقف وراء الباب
common_voice_ar_19263382.wav,99884,من فضلك ناولني المقصّ
common_voice_ar_19263393.wav,134444,قُبض عليه و هو يغش في الإمتحان
common_voice_ar_19263395.wav,76844,لنذهب إلى الشاطئ
common_voice_ar_19263394.wav,138284,الدراجة التي بجانب الباب هي دراجتي
common_voice_ar_19263396.wav,82988,يصدقنا القول دوماً
common_voice_ar_19263397.wav,119084,عندي واجب رياضيات اليوم
common_voice_ar_19263413.wav,106028,لم أعد أتذكر ما حصل
common_voice_ar_19263415.wav,84524,يتوجّب عليك الذهاب
common_voice_ar_19263417.wav,117548,أستطيع تحدث الإنجليزية
common_voice_ar_19263419.wav,134444,أنت أحد أصدقاء توم ، صحيح ؟
common_voice_ar_19263422.wav,79148,يمكنها القفز عالياً
common_voice_ar_19263428.wav,107564,سأوصلك إلى المطار
common_voice_ar_19263429.wav,115244,جون ليس أخي ، بل ابن عمي
common_voice_ar_19263432.wav,107564,لم ينجُ أحد من تحطم الطائرة
common_voice_ar_19263430.wav,98348,قدمي ما زالت تؤلمني
common_voice_ar_19263444.wav,90668,لم يفاجئني ذلك
common_voice_ar_19263431.wav,267308,تم تنظيم مجموعة من رؤوس الأموال الكندية بسرعة وتم التماسها للحصول على نفس الامتيازات
common_voice_ar_19263445.wav,82988,كِلاً من هما في الغرفة
common_voice_ar_19263447.wav,103724,من يدرّسك الفرنسية ؟
common_voice_ar_19263448.wav,76844,ليست طويلة
common_voice_ar_19263446.wav,96044,حان وقت الإستيقاظ
common_voice_ar_19263449.wav,84524,إنها ليست طبيبة
common_voice_ar_19263452.wav,71468,اعتقلتها الشرطة
common_voice_ar_19263451.wav,76844,انتظر لساعة
common_voice_ar_19263455.wav,79148,ماذا صنعت ؟
common_voice_ar_19263471.wav,136748,هذا البطريق الصغير جميل جداً
common_voice_ar_19263472.wav,153644,يغادرون القاهرة اليوم متوجهين الى تل أبيب
common_voice_ar_19263473.wav,165164,هذا النوع من البطانيات يحتاج للتهوية الجيدة
common_voice_ar_19263474.wav,96044,أتستطيع تحدث الفرنسية ؟
common_voice_ar_19263475.wav,129068,سجل أنا عربي قالها محمود درويش
common_voice_ar_19263490.wav,84524,سأساعده غداً
common_voice_ar_19263489.wav,86828,انتهت الحفلة
common_voice_ar_19263493.wav,76844,أخبرني الحقيقة
common_voice_ar_19263491.wav,159788,كان نصف حالة من التبغ بقيمة ثلاثة أرطال
common_voice_ar_19263492.wav,98348,للأسف ذلك صحيح
common_voice_ar_19263503.wav,115244,فجأةً بدأ كلبٌ بالنباح
common_voice_ar_19263505.wav,73004,أصبحت ممرضة
common_voice_ar_19263506.wav,94508,طلى السقف باللون الأزرق
common_voice_ar_19263504.wav,96044,يناسبها الفستان الأزرق
common_voice_ar_19263507.wav,82988,صبّت لي كأساً من الشاي
common_voice_ar_19263513.wav,98348,سبق لي أن كنت هنا
common_voice_ar_19263516.wav,107564,هذا أحد الاحتمالات بالتأكيد
common_voice_ar_19263514.wav,88364,كان عليك فعل ذلك
common_voice_ar_19263517.wav,79148,أعطاه عمي هدية
common_voice_ar_19293869.wav,82988,غمز لي
common_voice_ar_19293865.wav,65324,لا أعرف شيئاً
common_voice_ar_19293870.wav,92204,سمعت أن روبرت مريض
common_voice_ar_19293871.wav,79148,ويل للكافرين
common_voice_ar_19293884.wav,82988,أنت مجرد طالب
common_voice_ar_19293883.wav,92204,أحب فيه صدقه
common_voice_ar_19293872.wav,96044,هل أنت مع أو ضد الإجهاض ؟
common_voice_ar_19293885.wav,129068,النتيجة واحد الكلّ
common_voice_ar_19293887.wav,86828,المال ليس كل شيء
common_voice_ar_19299668.wav,99884,لا يمكنني نسيان معروفه
common_voice_ar_19299669.wav,96044,اتق شر من أحسنت إليه
common_voice_ar_19299670.wav,92204,إلى أين أنت ذاهبٌ يا أبي ؟
common_voice_ar_19299671.wav,159788,ذهب للمتجر في آخر لحظة ، قبل الإغلاق بقليل
common_voice_ar_19299740.wav,71468,إنّها مفاجأة
common_voice_ar_19299672.wav,75308,أهذا كتابك ؟
common_voice_ar_19299742.wav,65324,أجب على أسئلتي
common_voice_ar_19299745.wav,92204,قابلت امرأة عجوز
common_voice_ar_19299746.wav,71468,تفاجأت زوجتي
common_voice_ar_19299747.wav,130604,ما الذي عليّ فعله الآن بعد أن سجّلت ؟
common_voice_ar_19311513.wav,71468,السيارة جاهزة
common_voice_ar_19311512.wav,121388,أيمكنك أن تتكلم اللغة الفرنسية ؟
common_voice_ar_19311518.wav,103724,بقيت في المنزل طوال اليوم
common_voice_ar_19311516.wav,129068,الكلمة الفرنسية  شا  تعني قطة
common_voice_ar_19311519.wav,107564,لم أكن على علم بمرضها
common_voice_ar_19311534.wav,98348,اِقطع الكعكة بالسكين
common_voice_ar_19311536.wav,84524,إنه يحب القطارات
common_voice_ar_19311539.wav,106028,دعني ألقي نظرة على الصورة
common_voice_ar_19311538.wav,90668,الجو حار جداً
common_voice_ar_19318226.wav,119084,أتعتقد أن هناك أشباح ؟
common_voice_ar_19311541.wav,115244,فجأةً أصبحت حزيناً جداً
common_voice_ar_19318227.wav,182828,أيمكنك مساعدتي في ترجمة هذه الجمل إلى اللغة الصينية ؟
common_voice_ar_19318229.wav,96044,لا تستخف بمقدرتي
common_voice_ar_19318228.wav,79148,قلّده و حسب
common_voice_ar_19318230.wav,86828,من مالك هذا البيت ؟
common_voice_ar_19318233.wav,56108,أجبني
common_voice_ar_19318232.wav,113708,حصل بيري منه على معلومات هامة
common_voice_ar_19318231.wav,140588,حفظ التلاميذ هذه القصيدة عن ظهر قلب
common_voice_ar_19318234.wav,65324,لم تسأل ؟
common_voice_ar_19321556.wav,71468,أليست سوداء ؟
common_voice_ar_19321555.wav,84524,نظّفنا صفّنا
common_voice_ar_19321557.wav,109868,أنا لا أتكلم اللغة اليابانية
common_voice_ar_19321559.wav,153644,استيقظت الساعة السادسة و النصف هذا الصباح
common_voice_ar_19321577.wav,79148,الفاتورة من فضلك
common_voice_ar_19321576.wav,79148,المنافسة قوية
common_voice_ar_19328644.wav,94508,مؤتمر المرأة العربية
common_voice_ar_19328646.wav,80684,أشعر بوعكة
common_voice_ar_19328645.wav,142124,انتبه هناك حفرة كبيرة هناك
common_voice_ar_19321579.wav,203564,ليس بإمكانك أن تُعلّم كلباً عجوزاً حركات جديدة
common_voice_ar_19328665.wav,99884,إنه يسكن في طوكيو
common_voice_ar_19328666.wav,96044,أيمكنك أن تسمعني ؟
common_voice_ar_19328667.wav,132908,تزداد الحوادث سنةً بعد سنة
common_voice_ar_19328675.wav,80684,ليس لدي وقت
common_voice_ar_19328669.wav,90668,هل أنت قريبه ؟
common_voice_ar_19328689.wav,103724,الصديق الوفي كالطائر النادر
common_voice_ar_19328733.wav,88364,إنه خطأي
common_voice_ar_19328691.wav,82988,أشعر بالجوع
common_voice_ar_19328734.wav,84524,ماذا تعمل عمتك ؟
common_voice_ar_19328736.wav,107564,في الحقيقة ، إنه مخطئ
common_voice_ar_19328737.wav,202028,كلنا كالقمر ، لنا جانب مظلم لا نظهره لأحد
common_voice_ar_19328785.wav,134444,لا أعرف إذا كان لدي الوقت الكافي لذلك
common_voice_ar_19328784.wav,98348,أحب الذهاب إلى السينما
common_voice_ar_19328782.wav,79148,تعال معي
common_voice_ar_19328787.wav,79148,صنعتها بنفسي
common_voice_ar_19328805.wav,88364,يعيش بقرب المدرسة
common_voice_ar_19328806.wav,251948,علينا أن نفكر في المشكلة آخذين الإختلاف الثقافي في الإعتبار
common_voice_ar_19328814.wav,148268,أذهب إلى الحلاق مرة في الشهر
common_voice_ar_19328807.wav,299564,احذر عدوك مرة وصديقك ألف مرة فإن انقلب الصديق فهو أعلم بالمضرة
common_voice_ar_19328817.wav,76844,كأنّك من الهند
common_voice_ar_19328816.wav,125228,من فضلك أرني إياها مرة أخرى
common_voice_ar_19328854.wav,103724,لم يكن لديّ وقت للأكل
common_voice_ar_19328856.wav,111404,سمّينا إبننا على إسم جدي
common_voice_ar_19328870.wav,76844,لقد كبرت
common_voice_ar_19328871.wav,138284,إنها كلمة أود أن أجد لها بديلًا
common_voice_ar_19328857.wav,88364,باريس هي عاصمة فرنسا
common_voice_ar_19328900.wav,69164,أين مدرستك ؟
common_voice_ar_19328872.wav,92204,ليس أنا ، بل أنت
common_voice_ar_19328901.wav,79148,هل فهمت ما أقصده ؟
common_voice_ar_19328903.wav,113708,توم يحب الكاري الحار
common_voice_ar_19334145.wav,59948,ما اسمُك ؟
common_voice_ar_19328911.wav,125228,المحطة ليست بعيدة عن هنا
common_voice_ar_19328912.wav,106028,عليّ أن أدرس اليابانية
common_voice_ar_19334146.wav,88364,العالم قرية صغيرة
common_voice_ar_19334148.wav,132908,شاهدنا مباراة كرة القدم على التلفاز
common_voice_ar_19334151.wav,86828,أحب السباحة كثيرا
common_voice_ar_19334155.wav,119084,هذه السكين حادة للغاية
common_voice_ar_19334156.wav,92204,قال توني لا أعلم
common_voice_ar_19334157.wav,113708,هل نذهب بالسيارة أم بالتكسي ؟
common_voice_ar_19334165.wav,113708,هل متحف الفن في هذه المنطقة ؟
common_voice_ar_19334164.wav,73004,آمل ذلك
common_voice_ar_19334171.wav,98348,ليس ذلك بالشيء المهم
common_voice_ar_19334175.wav,90668,لم تكن تلك غلطتي
common_voice_ar_19334179.wav,96044,علينا أن نسقي الأزهار
common_voice_ar_19334182.wav,142124,تعطلت السيارة فعليهم أن يمشوا
common_voice_ar_19334186.wav,63788,ماذا ؟
common_voice_ar_19334184.wav,86828,لمَ تعمل هنا ؟
common_voice_ar_19334188.wav,107564,هى مغنية مشهورة
common_voice_ar_19334189.wav,138284,كان الفلم مثيراً للإهتمام كما توقعت
common_voice_ar_19334191.wav,84524,كتبت إلى أمي
common_voice_ar_19334194.wav,140588,ليس عندي حساب في هذه المنتديات
common_voice_ar_19334196.wav,134444,وعند جهينة الخبر اليقين
common_voice_ar_19340665.wav,88364,كل ولد عنده دراجة
common_voice_ar_19340668.wav,73004,ألم أقل لك ؟
common_voice_ar_19340685.wav,103724,هذه ثمانيةُ أقلامٍ
common_voice_ar_19340671.wav,136748,كلا المدينتين لديهما نفس قوانين المرور
common_voice_ar_19340697.wav,126764,كلمة السر هي  موريل
common_voice_ar_19340698.wav,98348,مدريد هي عاصمة أسبانيا
common_voice_ar_19340704.wav,88364,من وضع هذه الخطة ؟
common_voice_ar_19340715.wav,106028,بقي صامتاً طوال الوقت
common_voice_ar_19340720.wav,115244,إنها تعزف على الكمان بمهارة
common_voice_ar_19340719.wav,103724,لدي الكثير من الواجبات
common_voice_ar_19340729.wav,73004,ها هو مفتاحك
common_voice_ar_19340835.wav,102188,هناك مستشفى بالقرب من هنا
common_voice_ar_19340727.wav,138284,سيستغرق إنهاء المشروع سنةً على الأقل
common_voice_ar_19340746.wav,76844,للكبار فقط
common_voice_ar_19340842.wav,84524,لم أنت بمفردك ؟
common_voice_ar_19340841.wav,113708,طريقة ساكورا في الكلام تغضبني
common_voice_ar_19340843.wav,122924,للأرنب أذنان طويلتان
common_voice_ar_19340844.wav,138284,باستطاعة بيل أن يركض أسرع من بوب
common_voice_ar_19340849.wav,98348,اكتب عنوانك هنا
common_voice_ar_19340851.wav,92204,سدّ عليّ الطريق
common_voice_ar_19340854.wav,129068,من يملك هذه الفِلّا ؟
common_voice_ar_19340855.wav,96044,هذا الطائر لا يمكنه التحليق
common_voice_ar_19340857.wav,67628,سأسعدها
common_voice_ar_19340856.wav,96044,صرخوا طالبين النجدة
common_voice_ar_19340862.wav,107564,كلنا حضرنا حفل زفافها
common_voice_ar_19340860.wav,140588,أعطى رئيس العمل الكل إجازة
common_voice_ar_19340865.wav,79148,أنا سأدفع الحساب
common_voice_ar_19340864.wav,165164,الكافيتيري هو جهاز مناسب جدا لصنع القهوة
common_voice_ar_19340868.wav,84524,سأكون هناك غداً
common_voice_ar_19340867.wav,119084,من فضلك خذني إلى المستشفى
common_voice_ar_19340873.wav,86828,هذا كتابها
common_voice_ar_19340874.wav,115244,إنه قلق بسبب مرض والده
common_voice_ar_19340879.wav,96044,الصحة أهم من المال
common_voice_ar_19340882.wav,94508,كلّي آذانٌ صاغية
common_voice_ar_19340880.wav,106028,أليست اللغة الإنجليزية صعبة ؟
common_voice_ar_19340889.wav,102188,يقال أنه كان غنيا جدا
common_voice_ar_19340890.wav,115244,ولم يساعدك أحد ؟
common_voice_ar_19340898.wav,75308,علي الذهاب الآن
common_voice_ar_19340896.wav,103724,حذائي أكبر من حذائك
common_voice_ar_19340894.wav,155948,أخبرني من فضلك إلى أي مكان أذهب بعد ذلك
common_voice_ar_19345204.wav,98348,هل تؤمن بوجود الأشباح ؟
common_voice_ar_19345261.wav,84524,إنه وسيم جدا
common_voice_ar_19345205.wav,134444,يبدو أن رئيس القسم يحب استغلال سلطته
common_voice_ar_19345223.wav,194348,إذا سجلت في الفيس بوك ، فسترسل معلوماتك لوكالات الاستخبارات
common_voice_ar_19345268.wav,98348,أختي تشبه أمي
common_voice_ar_19345271.wav,106028,كن مؤدباً مع والديك
common_voice_ar_19345269.wav,126764,بقي القليل من الحليب في الزجاجة
common_voice_ar_19345282.wav,115244,أعشق ممارسة الرياضة
common_voice_ar_19345283.wav,99884,ماذا تفعل يا أبي ؟
