wav_filename,wav_filesize,transcript
common_voice_ar_19479023.wav,141356,أصلح الأغلاط ، إذا وُجدت
common_voice_ar_19479025.wav,99116,أستطيع القفز
common_voice_ar_19479024.wav,115244,أنا في غاية الأسف
common_voice_ar_19479027.wav,108332,إنك ثري جدا
common_voice_ar_19479026.wav,125228,أذكر أني أغلقت الباب
common_voice_ar_19479029.wav,116780,ما زلت يافعاً
common_voice_ar_19479033.wav,132140,هل تعرف البلدة التي ولد فيها ؟
common_voice_ar_19479035.wav,172844,كالعادة تأخر مايك عن إجتماع بعد الظهر
common_voice_ar_19479036.wav,174380,أيمكنك كتابة الرسالة بالإنجليزية ؟
common_voice_ar_19479037.wav,112172,كانت صدمة قوية
common_voice_ar_19479038.wav,135212,أتذهب إلى المدرسة بالحافلة ؟
common_voice_ar_19479040.wav,115244,هل سبق أن ذهبت إلى أمريكا ؟
common_voice_ar_19479039.wav,169772,لا تترجم الإنجليزية إلى اليابانية حرفياً
common_voice_ar_19479042.wav,118316,هل أنجزت جميع فروضك ؟
common_voice_ar_19479041.wav,145964,أيمكنك أن تكرر ما قلته من فضلك ؟
common_voice_ar_19479046.wav,129068,هل كنت متعباً ليلة البارحة ؟
common_voice_ar_19479043.wav,113708,هذا ما كنت سأقوله
common_voice_ar_19479051.wav,149804,تعبت من الرقود في السرير طوال اليوم
common_voice_ar_19479050.wav,116780,تفضّل المكان مكانك
common_voice_ar_19479053.wav,165932,أحدثت العاصفة الكثير من الخسائر
common_voice_ar_19479054.wav,91436,إني في المنزل
common_voice_ar_19479052.wav,112172,عنده ثلاثة أولاد
common_voice_ar_19479056.wav,91436,الجو بارد
common_voice_ar_19479057.wav,149036,إنهم يراقبون ما يحدث عن كثب
common_voice_ar_19479059.wav,98348,أعمل معه
common_voice_ar_19479055.wav,116780,سمعت ذلك منك
common_voice_ar_19479058.wav,130604,مظهرك أفضل من مظهري
common_voice_ar_19479061.wav,86060,ألست سعيداً ؟
common_voice_ar_19479063.wav,102956,عليّ أن أساعده
common_voice_ar_19479062.wav,111404,سوف أعود بعد قليل
common_voice_ar_19479060.wav,133676,إنه رجل أناني جدا
common_voice_ar_19479067.wav,113708,هيا لنرجع إلى المنزل
common_voice_ar_19479064.wav,139052,مرّر إليّ الملح إذا سمحت
common_voice_ar_19479066.wav,120620,دهنت الحائط بالأحمر
common_voice_ar_19479065.wav,111404,هذا ليس كتابك بل كتابي
common_voice_ar_19479069.wav,147500,أخبرتني أنها تريد كلباً أليفاً
common_voice_ar_19479076.wav,106796,كانوا يكرهون توم
common_voice_ar_19479075.wav,97580,إننا لا نعرفه
common_voice_ar_19479077.wav,129068,كنا نسبح كثيرا في هذا النهر
common_voice_ar_19479074.wav,176684,هذا القانون سيحرمنا من حقوقنا الأساسية
common_voice_ar_19479079.wav,131372,كن حذرا من الجليد الأسود
common_voice_ar_19479078.wav,162092,أخي الأصغر طالب في المدرسة الثانوية
common_voice_ar_19479080.wav,96044,إنك حنون
common_voice_ar_19479081.wav,92204,ضعها أرضاً
common_voice_ar_19479082.wav,103724,أحب الحفلات
common_voice_ar_19479083.wav,126764,الموسيقا لغة عالمية
common_voice_ar_19479084.wav,226604,أسرِع أسرِع  أنا أسمع خطوات أقدام إختبئ
common_voice_ar_19479090.wav,106028,أحب طعم البطيخ
common_voice_ar_19479092.wav,140588,إنها تعمل في مجال التسويق
common_voice_ar_19479091.wav,148268,قرر أن يبقي خطته سراً
common_voice_ar_19479093.wav,115244,إنه يحب القطارات
common_voice_ar_19479094.wav,90668,الحب أعمى
common_voice_ar_19479096.wav,146732,غادرالقطار قبل أن يصلوا إلى المحطة
common_voice_ar_19479095.wav,152108,انظروا إلى السبورة ، جميعكم
common_voice_ar_19479097.wav,142892,لا يزال أمامنا عشرة أميال
common_voice_ar_19479098.wav,142124,لا يمكننا النوم بسبب الإزعاج
common_voice_ar_19479099.wav,108332,لا تلمس البضاعة
common_voice_ar_19479100.wav,125996,لم يأت أحد سوى ماري
common_voice_ar_19479101.wav,164396,رجل ميت ليس له فائدة في المزرعة
common_voice_ar_19479102.wav,185900,عند إشارتك واحد ، إثنان ، إنطلق
common_voice_ar_19479103.wav,144428,سُأِل كل طالب سؤالاً واحداً
common_voice_ar_19479105.wav,102188,علي أن أساعد أمي
common_voice_ar_19479104.wav,168236,كل ذلك حصل من قبل و سيحصل مجدداً
common_voice_ar_19479107.wav,94508,ماذا تريد الآن ؟
common_voice_ar_19479106.wav,91436,اسمي هنري
common_voice_ar_19479110.wav,89132,هل اتصلت ؟
common_voice_ar_19479108.wav,162092,قررت أن أعمل لحساب شركة في أمريكا
common_voice_ar_19479111.wav,129836,هذا جميل ، و ذلك أيضاً جميل
common_voice_ar_19479109.wav,169004,مذهل أن أمك تتحدث ست لغات
common_voice_ar_19479112.wav,126764,طلبت منا أن نتركها وحدها
common_voice_ar_19486852.wav,186668,المضادات الحيوية تساعد في محاربة البكتيريا
common_voice_ar_19486853.wav,89900,أنزِل يديك
common_voice_ar_19486854.wav,109100,لا أستطيع أن أفعل ذلك
common_voice_ar_19486855.wav,112172,يعمل والدي طبيباً
common_voice_ar_19486856.wav,132140,عد من واحد إلى عشرة
common_voice_ar_19486858.wav,93740,أنا متأسف
common_voice_ar_19486859.wav,96812,يا لسوء حظي
common_voice_ar_19486857.wav,165164,رنّ جرس الهاتف و أنا آكل طعام الغداء
common_voice_ar_19486860.wav,122156,اشترت رطلين من الزبدة
common_voice_ar_19486861.wav,115244,هل أنت غير مشغول غداً ؟
common_voice_ar_19486863.wav,116012,لا يكون المصرف مفتوحاً أيام الأحد
common_voice_ar_19486862.wav,125228,كل ما عليك فعله هو الضغط على الزر
common_voice_ar_19486864.wav,162092,يمكن معالجة السرطان إذا اِكْتُشِفَ في مرحلة مبكّرة
common_voice_ar_19486866.wav,132140,أنت تسبح أفضل منه بكثير
common_voice_ar_19486865.wav,115244,لا أستطيع العيش من دونك
common_voice_ar_19486868.wav,169004,إذا لم يكن لديك أولاد بإمكانك دائماً أن تتبنى
common_voice_ar_19486867.wav,112940,تعجبني شجاعتك
common_voice_ar_19486869.wav,157484,ماريكو تتحدث الإنجليزية بشكل ممتاز
common_voice_ar_19486870.wav,95276,أخي أبله
common_voice_ar_19486871.wav,125228,كان شعره أبيضاً
common_voice_ar_19486873.wav,110636,لا أعلم من أين أتت
common_voice_ar_19486872.wav,113708,كم كتاباً قرأت ؟
common_voice_ar_19486875.wav,102188,أكنت مع أحدهم ؟
common_voice_ar_19486874.wav,151340,بالرغم من فقره إلا أنه تغمره السعادة
common_voice_ar_19486876.wav,156716,أيمكنك أن تغلّف هذا كالهدايا ، من فضلك ؟
common_voice_ar_19486880.wav,110636,نحن نأكل التفاح
common_voice_ar_19486881.wav,185132,وكنت تفضل جزيرة آكل لحوم البشر وحزام خرطوشة
common_voice_ar_19486882.wav,164396,يمكنك استعارة هذا الكتاب بشرط أن تبقيه نظيفاً
common_voice_ar_19486884.wav,130604,عادةً ما يعود إلى البيت متأخراً
common_voice_ar_19486891.wav,123692,ماعليك إلا أن تضغط على الزر
common_voice_ar_19486883.wav,268076,أشعر بشيء من الدوار   تبدو شاحباً  من الأفضل لك أن تأخذ بقية اليوم إجازة
common_voice_ar_19486892.wav,108332,جلسوا تحت ظل شجرة
common_voice_ar_19486893.wav,122156,أتمنّى الذهاب إلى هاواي
common_voice_ar_19486895.wav,94508,من فضلك رتب السرير
common_voice_ar_19486894.wav,84524,متى وُلِدْت ؟
common_voice_ar_19486898.wav,119084,استغلّ جون ضعف بيل
common_voice_ar_19486899.wav,99116,أيهما كتابك ؟
common_voice_ar_19486900.wav,108332,من شابه أباه فما ظلم
common_voice_ar_19486901.wav,108332,اِشتريت ربطة عنق حمراء
common_voice_ar_19486902.wav,103724,هناك شئ واحد آخرعليّ فعله
common_voice_ar_19486908.wav,92204,هذا الكتاب لك
common_voice_ar_19486907.wav,184364,استعارت اللغة الإنجليزية كلمات كثيرة من الفرنسية
common_voice_ar_19486909.wav,79148,لا تُطعم الكلب
common_voice_ar_19486910.wav,119084,كان عليك أن تعمل بجهد أكبر
common_voice_ar_19486911.wav,96812,باريس عاصمة فرنسا
common_voice_ar_19486912.wav,169004,لم يكن لحياتي أي معنى لغوي حتى التقيت بصائب
common_voice_ar_19486913.wav,132140,إذا كنت ذا رأي فكن ذا عزيمة
common_voice_ar_19486914.wav,95276,كم تبعُد عن هنا ؟
common_voice_ar_19486915.wav,124460,لا يهمني إذا هطل الثلج
common_voice_ar_19486916.wav,112172,أحتاج الحصول على طابع بريدي
common_voice_ar_19486922.wav,179756,أود أن أعبر عن امتناني لما قدمته لهذه البلدة
common_voice_ar_19486924.wav,102188,كيف أنسى لطفه معي
common_voice_ar_19486923.wav,108332,أيمكنك العزف على البيانو ؟
common_voice_ar_19486925.wav,88364,هل ستبيعه بيتك ؟
common_voice_ar_19486926.wav,86060,خلع معطفه
common_voice_ar_19486928.wav,100652,هل لديك حاسب آلي ؟
common_voice_ar_19486927.wav,122924,إلى أين تفضل أن تذهب أولاً ؟
common_voice_ar_19486929.wav,137516,مستوى التعليم في العالم مخيب للآمال
common_voice_ar_19486931.wav,81452,لدي زكام
common_voice_ar_19486930.wav,96812,إنهم يأكلون التفاح
common_voice_ar_19486932.wav,99116,فقدت حقيبة يدها
common_voice_ar_19486935.wav,114476,أي سيارة هي سيارتنا ؟
common_voice_ar_19486933.wav,92972,اشترى لها فستاناً
common_voice_ar_19486934.wav,139820,في البداية كان تقدمه بطيئًا وغير منتظم
common_voice_ar_19486936.wav,86060,إنهم يغسلون أيديهم
common_voice_ar_19486942.wav,92204,كان توم هنا أيضاً
common_voice_ar_19486944.wav,96044,هلّا رددت على الهاتف ؟
common_voice_ar_19486946.wav,85292,هل لي أن آخذ صورة ؟
common_voice_ar_19486945.wav,89132,متى غيرت عنوانك ؟
common_voice_ar_19486943.wav,181292,لا صحو اليوم ولا سكر غداً اليوم خمر وغداً أمر
common_voice_ar_19486947.wav,90668,أين رأيت نانسي ؟
common_voice_ar_19486948.wav,96044,حلمي أن أكون طبيباً
common_voice_ar_19486949.wav,96812,تبدو نانسي متعبة جداً
common_voice_ar_19486950.wav,79148,لا تتحرك
common_voice_ar_19486954.wav,79148,ركبوا السفينة
common_voice_ar_19486951.wav,128300,ما رأيك ، أنذهب بالسيارة أم بالتاكسي ؟
common_voice_ar_19486953.wav,204332,إذا أردت الحصول على دراجة جديدة ، من الفضل لك أن تبدأ بتوفير النقود
common_voice_ar_19486956.wav,82220,بالكاد أسمعك
common_voice_ar_19486957.wav,85292,تعال إلى هنا يا جون
common_voice_ar_19486959.wav,101420,هبطت الطائرة بسلام
common_voice_ar_19486967.wav,120620,يتحدث الكتاب عن ملك يفقد تاجه
common_voice_ar_19486968.wav,84524,سُرقت حقيبتي
common_voice_ar_19486969.wav,109100,تحب المطر ، صحيح ؟
common_voice_ar_19486970.wav,88364,أنا بدين جداً
common_voice_ar_19486971.wav,126764,تحدث إليّ الرجل العجوز بالفرنسية
common_voice_ar_19486972.wav,116012,لعب كرة القاعدة بعد المدرسة
common_voice_ar_19486973.wav,150572,عادة ما يعاني كبار السن من مرض الزهايمر
common_voice_ar_19486975.wav,113708,وقعت في نفس الخطأ مرة أخرى
common_voice_ar_19486974.wav,153644,إذا لم تخش عاقبة الليالي ولم تستح فافعل ما تشاء
common_voice_ar_19486976.wav,116012,محصول الطماطم جودته عالية
common_voice_ar_19486985.wav,111404,تطلب إقناعه ألف ين فقط
common_voice_ar_19486986.wav,102956,علينا الإتصال بالشرطة حالاً
common_voice_ar_19486987.wav,96044,إنه خيارهم الوحيد
common_voice_ar_19486988.wav,120620,قررت أن أخبرها بأني أحبها
common_voice_ar_19486995.wav,134444,أحضرت لي كأساً من الشاي
common_voice_ar_19486998.wav,96044,سألني إذا كنت مشغولاً
common_voice_ar_19486989.wav,189740,كلنا كالقمر ، لنا جانب مظلم لا نظهره لأحد
common_voice_ar_19486997.wav,189740,النطاق العريض أسرع بشكل ملحوظ من إنترنت الطلب الهاتفي
common_voice_ar_19487000.wav,78380,ضحك الطلاب
common_voice_ar_19488093.wav,182828,كان غاضباً لدرجة أنّه نسي أن يتناول طعام العشاء
common_voice_ar_19488095.wav,128300,الشوكة الصغيرة للسلطة والكبيرة للوجبة الرئيسية
common_voice_ar_19487001.wav,105260,لم يرد أحد على الهاتف
common_voice_ar_19488096.wav,116780,أكيليز بطل أسطوري عند الإغريق
common_voice_ar_19488097.wav,100652,بصراحة لا أوافقك الرأي
common_voice_ar_19488098.wav,114476,أُلغيت المباراة بسبب تغير الجو
common_voice_ar_19488100.wav,99116,وقعوا واحداً تلو الآخر
common_voice_ar_19488099.wav,142124,عصفور في اليد خير من عشرة على الشجرة
common_voice_ar_19488101.wav,93740,اهدنا الصراط المستقيم
common_voice_ar_19488102.wav,132908,كان أبي على وشك أن يغادر عندما رن جرس الهاتف
common_voice_ar_19488103.wav,132908,كل من هُوَ وحيد ، وحيد لأنه خائف من الآخرين
common_voice_ar_19489429.wav,149804,أيضا ، في فترات منتظمة ، تمتم
common_voice_ar_19489430.wav,95276,كنت في الجبال
common_voice_ar_19489431.wav,104492,أقلعت عن التدخين منذ سنة
common_voice_ar_19489432.wav,60716,عليك الذهاب
common_voice_ar_19489434.wav,117548,الرقم إثنا عشر عدد زوجيّ
common_voice_ar_19489433.wav,188972,إنهم مشغولون جدا بالقتال بينهم ، فلم يهتموا بالقيم المشتركة
common_voice_ar_19489435.wav,102188,سجلت رقم هاتفه
common_voice_ar_19489436.wav,126764,لقد سمعت أنك تعزف على البيانو
common_voice_ar_19489438.wav,77612,خسروا المعركة
common_voice_ar_19489450.wav,80684,أخذت تبكي
common_voice_ar_19489437.wav,102956,أفضل الغناء على الرقص
common_voice_ar_19489451.wav,136748,كل هؤلاء المؤيدين ، يقولون آيه
common_voice_ar_19489449.wav,131372,حافظ على هدوئك خلال الدرس
common_voice_ar_19489453.wav,73004,لكم اشتقت إليك
common_voice_ar_19493949.wav,190508,إخترقت الرصاصة جسده
common_voice_ar_19489452.wav,98348,يجب أن لا تلعب
common_voice_ar_19493950.wav,119084,ركبت الباص الخطأ
common_voice_ar_19493952.wav,145964,إقتربت القطة من الفأر بحذر
common_voice_ar_19493953.wav,197420,أصبح بوب مهندساً
common_voice_ar_19493951.wav,112172,نمت لساعتين فقط
common_voice_ar_19493954.wav,156716,لا يجوز لك خرق القواعد
common_voice_ar_19493955.wav,135212,إنه يشرب كأساً من الماء كل صباح
common_voice_ar_19493957.wav,130604,حكم الملك البلد
common_voice_ar_19493956.wav,132908,الحائط مطلي بالأخضر
common_voice_ar_19493960.wav,125228,الحساب ثلاثون يورو
common_voice_ar_19493961.wav,115244,هل تسمع أي صوت ؟
common_voice_ar_19493958.wav,149804,أعمل لدى شركة نفط
common_voice_ar_19493959.wav,154412,من سيصبح الضّحيّة التّالية ؟
common_voice_ar_19493962.wav,182060,على الرغم من ثرائها إلا أنها لا تبدو سعيدة
common_voice_ar_19493963.wav,145964,أعتقد أنها تعرف الحقيقة
common_voice_ar_19493964.wav,185132,حمايتك هي مسؤوليتنا من الآن فصاعداً
common_voice_ar_19493966.wav,129068,إنتهت المسرحية
common_voice_ar_19493965.wav,171308,ليس الأمر صعباً كعلم صناعة الصواريخ
common_voice_ar_19493967.wav,152108,هل كنت في المدرسة حينها ؟
common_voice_ar_19493969.wav,106028,أنت ملاك
common_voice_ar_19493968.wav,153644,سُرقت سيارتي ليلة أمس
common_voice_ar_19493970.wav,171308,تقوم أمي بإعداد كعكة لأجل أبي
common_voice_ar_19493971.wav,139052,من يرأس هذه الشركة ؟
common_voice_ar_19493973.wav,125996,أخي في أستراليا حالياً
common_voice_ar_19493974.wav,106796,ذلك حذاءها
common_voice_ar_19493972.wav,158252,لا يمكنها عزف البيانو بتلك المهارة
common_voice_ar_19493975.wav,177452,متى غادرت ؟ في الرابعة أم في الخامسة ؟
common_voice_ar_19493976.wav,132140,لم يصدّق أحد قصّته
common_voice_ar_19493978.wav,133676,لعلّ الجوّ جميل
common_voice_ar_19493977.wav,181292,أهم شيء ، إهتم بنظامك الغذائي
common_voice_ar_19495530.wav,102188,أشعر بالبرد
common_voice_ar_19495529.wav,142892,عليّ أن أخلد إلى النوم
common_voice_ar_19495531.wav,121388,سأساعدك إن أمكن
common_voice_ar_19495533.wav,151340,أندرو استاء من الانعكاس بعمق
common_voice_ar_19495532.wav,142124,بيني مسجل في رياض الأطفال
common_voice_ar_19495536.wav,152876,كان جبل فوجي مغطى بالثلج
common_voice_ar_19495540.wav,129836,عاملتها كأنها بنتي
common_voice_ar_19495901.wav,124460,أبقِ عينيك مفتوحتين
common_voice_ar_19495908.wav,181292,نحن ذاهبون إلى وسط المدينة لنأكل البيتزا
common_voice_ar_19495907.wav,110636,تلعب التنس كل يوم
common_voice_ar_19495914.wav,111404,بقي الأولاد هادئين
common_voice_ar_19495915.wav,125228,خذ وقتك ، يا يوشيدا
common_voice_ar_19495924.wav,124460,تركنا القرار الأخير إليه
common_voice_ar_19495929.wav,109868,إنها مئة دولار
common_voice_ar_19495928.wav,120620,بيتي قريب من المحطة
common_voice_ar_19495921.wav,132908,إنه يتحدث على الهاتف
common_voice_ar_19495930.wav,122924,هذا عمل ينفع الآخرين
common_voice_ar_19495932.wav,110636,هل لديك سيارة ؟
common_voice_ar_19495931.wav,107564,اِجلس من فضلك
common_voice_ar_19495938.wav,144428,توقف الحصان و رفض أن يتحرك
common_voice_ar_19495945.wav,147500,هل سبق لك أن ذهبت إلى لندن ؟
common_voice_ar_19495951.wav,112172,على المرء أن يجتهد
common_voice_ar_19495941.wav,122156,كانت الإشارة حمراء
common_voice_ar_19495952.wav,125996,أعطوه فرصة للهروب
common_voice_ar_19495963.wav,130604,لدي صداع في رأسي
common_voice_ar_19495966.wav,86060,لقد فازوا
common_voice_ar_19495964.wav,109100,أين أقرب مركز شرطة ؟
common_voice_ar_19495965.wav,92204,أحقا مات أبي ؟
common_voice_ar_19495967.wav,92204,أين تعمل ؟
common_voice_ar_19495980.wav,179756,هناك الكثير من الطلبة في القاعة الرياضية
common_voice_ar_19495977.wav,125228,إصطدمت السيارة بالشاحنة
common_voice_ar_19495973.wav,251948,أن تضيء شمعة صغيرة خير لك من أن تنفق عمرك تلعن الظلام
common_voice_ar_19495981.wav,169772,تسببت الفيضانات بخسائر فادحة
common_voice_ar_19495988.wav,134444,سوق الأسهم يشهد نشاطاً زائداً
common_voice_ar_19495989.wav,66860,لم ؟
common_voice_ar_19495985.wav,148268,القليل يعرف أي شيء عن الخطة
common_voice_ar_19495990.wav,142892,إني أقرأ كتاباً عن الحيوانات
common_voice_ar_19495994.wav,142124,لا بد أن آندي تمرن كثيراً
common_voice_ar_19495998.wav,128300,استلمت رسالتك البارحة
common_voice_ar_19495997.wav,126764,مات مليون شخص في الحرب
common_voice_ar_19495999.wav,129836,تصبحين على خير يا أمي
common_voice_ar_19496007.wav,92204,مِن أَيْن هُو ؟
common_voice_ar_19496005.wav,136748,علينا ألّا نتكلم في المكتبة
common_voice_ar_19496006.wav,119084,لنأخذ لقطة هنا
common_voice_ar_19496009.wav,93740,ماذا تحب ؟
common_voice_ar_19496014.wav,111404,عليك أن تكون صبوراً
common_voice_ar_19496020.wav,125228,لغتك الإنجليزية تتحسن
common_voice_ar_19496021.wav,96044,تأكّد لو سمحت
common_voice_ar_19496022.wav,175916,جعلتني رائحة الطعام جائعاً
common_voice_ar_19496023.wav,165164,يبدو أن رئيس القسم يحب استغلال سلطته
common_voice_ar_19496024.wav,98348,منذ متى وأنت تنتظر ؟
common_voice_ar_19496031.wav,149804,سقطت امرأة من السفينة إلى البحر
common_voice_ar_19496032.wav,202028,بدأ القرن الواحد و العشرين عام ألفين و واحد للميلاد
common_voice_ar_19496034.wav,160556,هل هو قادم ؟  ،  لا أظن أنه سيأتي
common_voice_ar_19496035.wav,145964,نصحته ألا يضع الكثير من السكر
common_voice_ar_19496036.wav,90668,أهي طبيبة ؟
common_voice_ar_19496033.wav,170540,اشتدّي أزمةُ تنفرجي ما بعد العسر سوى الفَرَج
common_voice_ar_19496042.wav,135212,يرافقني كلبي إلى أي مكان
common_voice_ar_19496043.wav,153644,قيادة السيارة أمر سهل للغاية
common_voice_ar_19496044.wav,138284,خذ وقتك ، لسنا مستعجلين
common_voice_ar_19496050.wav,176684,عشنا في أوساكا عشر سنوات قبل مجيئنا إلى طوكيو
common_voice_ar_19496051.wav,113708,يحدث ذلك كثيراً
common_voice_ar_19496057.wav,132140,شكل كوكب الأرض كالبرتقالة
common_voice_ar_19496063.wav,150572,شكلها فاتن في ذلك الفستان
common_voice_ar_19496064.wav,86060,ماذا تقصد ؟
common_voice_ar_19496069.wav,103724,ها هي حقيبتك
common_voice_ar_19496065.wav,296492,رواية  الآيات الشيطانية  لسلمان رشدي تُعتبر من روائع الأدب الحديث
common_voice_ar_19496073.wav,128300,أعتقد أنك صائب
common_voice_ar_19496066.wav,165932,عليك أن تدرس أكثر
common_voice_ar_19496078.wav,111404,هل تمانع أن أدخن هنا ؟
common_voice_ar_19496076.wav,129836,سأعود لآخذ حقيبة يدي
common_voice_ar_19496075.wav,109100,ستنسَني يوماً ما
common_voice_ar_19496074.wav,190508,غناءها أجمل من غناء أياً من زملائها في الصف
common_voice_ar_19496083.wav,92204,ابق هنا معنا
common_voice_ar_19496104.wav,116780,كنت أشاهد التلفاز حينها
common_voice_ar_19496111.wav,135212,طلب منا المساعدة
common_voice_ar_19496112.wav,155180,نعيش في بيت فيه ثلاثة غرف نوم
common_voice_ar_19496114.wav,91436,هل تعرفهم ؟
common_voice_ar_19496121.wav,107564,لا أحب مادة العلوم
common_voice_ar_19496125.wav,187436,عليّ أن أختار بين الذهاب معه أو البقاء هنا وحدي
common_voice_ar_19496129.wav,93740,و لكن لماذا ؟
common_voice_ar_19496128.wav,116780,الأقربون أولى بالمعروف
common_voice_ar_19496131.wav,112940,أتذكر أني رأيتها
common_voice_ar_19496141.wav,92972,ربما ستمطر
common_voice_ar_19496147.wav,106028,لأنك قلت ذلك
common_voice_ar_19496148.wav,150572,ربطة عنقك تليق ببزتك
common_voice_ar_19501842.wav,134444,أين الحمّام ؟
common_voice_ar_19501890.wav,165164,لم تعثر الشرطة على أية أدلة
common_voice_ar_19501892.wav,121388,هناك صفحة ناقصة
common_voice_ar_19501891.wav,159788,لو سمحت ، أين البيض ؟
common_voice_ar_19501893.wav,126764,لم يكن ذلك قصدي
common_voice_ar_19501894.wav,140588,ولي العهد هو من يرث العرش
common_voice_ar_19501896.wav,140588,لا أظن أنه آتٍ
common_voice_ar_19501897.wav,169004,باءت كل محاولاتنا بالفشل
common_voice_ar_19501895.wav,130604,سنأكل هنا
common_voice_ar_19501898.wav,121388,خذ حبتين بعد الأكل
common_voice_ar_19501899.wav,145964,لم أعد أذكر ما حدث
common_voice_ar_19504459.wav,172076,إنها ماهرة جداً
common_voice_ar_19504461.wav,165932,صوب الرجل مسدساً نحو المحققين
common_voice_ar_19504463.wav,172076,لحظة قبل أن يكون مخمورا بفرح كان جنونًا تقريبًا
common_voice_ar_19504465.wav,114476,أحتاج مساعدة طبية
common_voice_ar_19506817.wav,138284,بماذا تحدّق ؟
common_voice_ar_19504467.wav,141356,هذا الكتاب سهل علي قراءته
common_voice_ar_19506818.wav,175148,هذا الطائر لا يمكنه الطيران
common_voice_ar_19506819.wav,149804,أغلق الباب من فضلك
common_voice_ar_19506821.wav,134444,تعال بسرعة
common_voice_ar_19506820.wav,192044,الكل يريد أن يجلس بجانبها
common_voice_ar_19519236.wav,162092,أخاك أخاك إن من لا أخاً له كساعٍ إلى الهيجا بغير سلاح
common_voice_ar_19519239.wav,97580,لنتقابل هنا مرة أخرى في الغد
common_voice_ar_19519238.wav,215852,أتقبلون الدفع ببطاقة الإئتمان ؟
common_voice_ar_19519240.wav,139820,من الأفضل لك أن تذهب
common_voice_ar_19527480.wav,108332,ما المشكلة ؟
common_voice_ar_19527481.wav,109868,أنا رجل حر
common_voice_ar_19527479.wav,159020,وضع يديه على كتفي
common_voice_ar_19527482.wav,135212,بإمكانك أن تطلب منه المساعدة
common_voice_ar_19527483.wav,141356,العصافير تطير
common_voice_ar_19529790.wav,126764,بوب و توم إخوة
common_voice_ar_19529788.wav,203564,يعجبني جهلك
common_voice_ar_19529789.wav,132908,يلعب كِن كرة القدم كل يوم
common_voice_ar_19529791.wav,111404,ها قد أتى الباص
common_voice_ar_19529792.wav,138284,يتحركون من مكان إلى آخر
common_voice_ar_19529798.wav,145964,عمر ميوريل عشرون عاماً الآن
common_voice_ar_19529800.wav,109868,لم يعد لدي إلا واحدة
common_voice_ar_19529799.wav,88364,رأسي يؤلمني
common_voice_ar_19529801.wav,94508,يبدو متعباً
common_voice_ar_19529802.wav,115244,كانت الأرض مغطاة بالدم
common_voice_ar_19529809.wav,106028,لا بد أنه مشتاق إلى بيته
common_voice_ar_19529808.wav,106028,ماتت ليز منذ ثماني سنوات
common_voice_ar_19529810.wav,92204,لا أعتقد أنه سيأتي
common_voice_ar_19529812.wav,94508,ستبدأ الدراسة بعد غد
common_voice_ar_19529811.wav,92204,نحن نحب أولادنا
common_voice_ar_19529814.wav,88364,جاك ليس موجوداً
common_voice_ar_19529813.wav,117548,أغلقت النوافذ الستة كلها
common_voice_ar_19529815.wav,106028,آمل أن أراك مجدداً
common_voice_ar_19529817.wav,125228,كان هناك حادث سيارة بالأمس
common_voice_ar_19529816.wav,102188,يا لها من حديقة جميلة
common_voice_ar_19529819.wav,71468,من رسمها ؟
common_voice_ar_19529818.wav,132908,كان الفلم جديراً بالإهتمام كما توقعت
common_voice_ar_19529820.wav,92204,هذا ما كنتُ لأقوله
common_voice_ar_19529821.wav,90668,لا تنظر إلى الخلف
common_voice_ar_19529822.wav,111404,إنها خائفة من السفر وحدها
common_voice_ar_19529823.wav,145964,أرسل إلينا المزيد من المعلومات إذا تكرمت
common_voice_ar_19529824.wav,92204,هذه خدعة قديمة
common_voice_ar_19529825.wav,96044,هل لي ببعض الأسئلة ؟
common_voice_ar_19529827.wav,82988,سأتصل بك
common_voice_ar_19529826.wav,125228,تقدر ماري أن تتكلم اليابانية
common_voice_ar_19529836.wav,90668,كنت في طوكيو بالأمس
common_voice_ar_19529835.wav,82988,أنا لا ألومك
common_voice_ar_19529834.wav,98348,هذه الساعة أفضل من تلك
common_voice_ar_19529833.wav,132908,هل مكتبة الجامعة مفتوحة الآن ؟
common_voice_ar_19529840.wav,73004,فكر في ذلك
common_voice_ar_19529839.wav,98348,لم الجو حار هكذا ؟
common_voice_ar_19529838.wav,126764,بالمناسبة ، كم ولداً سيذهب ؟
common_voice_ar_19529837.wav,130604,سعة الخزان خمسون جالوناً
common_voice_ar_19529841.wav,86828,تحياتي الحارة
common_voice_ar_19529842.wav,79148,أنا متزوج
common_voice_ar_19529849.wav,113708,الجو حار جداً ، صحيح ؟
common_voice_ar_19529848.wav,79148,أنا عطشان
common_voice_ar_19529851.wav,96044,للأسف ذلك صحيح
common_voice_ar_19529850.wav,117548,ثم جاء بعد فترة قصيرة
common_voice_ar_19529852.wav,144428,سُرق منزلنا عندما كنا مسافرين
common_voice_ar_19529864.wav,107564,هل كل شيء على ما يرام ؟
common_voice_ar_19529863.wav,107564,لا أحب مشاهدة الأفلام
common_voice_ar_19529865.wav,152108,الكثير من المتاحف تكون مغلقة أيام الإثنين
common_voice_ar_19529866.wav,73004,هل أنا مخطئ ؟
common_voice_ar_19529867.wav,178988,نعم، لكن لست مجبرا على البقاء حتى النهاية
common_voice_ar_19529869.wav,92204,كلمتني بالإسبانية
common_voice_ar_19529868.wav,130604,كيف أصل إلى هناك من المطار ؟
